User_ID,Age,Gender,Budget,Preferred_Climate,Interest,Travel_Duration,Accommodation_Preference,Transportation_Mode,Activity_Level,Food_Preference,Travel_Type,Destination
4614,60,Other,Medium,Cold,Relaxation,Medium (4-7 days),Resort,Train,Moderate,Vegan,Solo,Greece
1374,27,Male,Low,Cold,Nature,Long (8+ days),Villa,Cruise,Moderate,Non-Vegetarian,Couple,Iceland
1510,23,Other,Medium,Tropical,History,Long (8+ days),Hotel,Car,Moderate,Non-Vegetarian,Solo,Mexico
6443,45,Male,Medium,Warm,Relaxation,Short (1-3 days),Airbnb,Flight,Low,Non-Vegetarian,Solo,Japan
3071,35,Other,High,Warm,Culture,Medium (4-7 days),Hotel,Train,Low,Non-Vegetarian,Family,Italy
3016,24,Female,High,Cold,Nightlife,Short (1-3 days),Villa,Flight,Moderate,Vegetarian,Solo,USA
4823,41,Other,Medium,Tropical,Nature,Long (8+ days),Hotel,Train,Low,Vegetarian,Couple,Finland
7822,32,Male,High,Warm,Adventure,Long (8+ days),Guesthouse,Flight,Moderate,Vegetarian,Couple,Australia
93,59,Female,Medium,Cold,Nature,Short (1-3 days),Guesthouse,Car,Low,Non-Vegetarian,Family,Singapore
9421,46,Male,Medium,Cold,Nature,Medium (4-7 days),Resort,Car,Moderate,Non-Vegetarian,Solo,Bali
6600,23,Other,Medium,Cold,Nature,Short (1-3 days),Villa,Train,Low,Vegan,Solo,Maldives
4443,60,Female,High,Cold,History,Medium (4-7 days),Airbnb,Cruise,Moderate,Non-Vegetarian,Couple,Maldives
7602,31,Male,High,Tropical,History,Medium (4-7 days),Guesthouse,Train,High,Vegan,Couple,Costa Rica
3835,27,Other,High,Cold,Nature,Long (8+ days),Guesthouse,Train,Moderate,Vegan,Family,Mexico
9702,26,Male,Medium,Cold,Nightlife,Medium (4-7 days),Resort,Cruise,High,Non-Vegetarian,Couple,France
4322,48,Other,High,Warm,Adventure,Long (8+ days),Resort,Car,Moderate,Vegan,Family,Australia
3394,38,Other,Medium,Warm,Culture,Short (1-3 days),Guesthouse,Flight,Low,Vegetarian,Couple,Italy
4752,51,Female,Low,Cold,Nightlife,Short (1-3 days),Villa,Car,Low,Vegan,Solo,Germany
7229,32,Male,Low,Tropical,Nightlife,Short (1-3 days),Resort,Car,Moderate,Vegetarian,Couple,Maldives
9191,47,Other,High,Tropical,Nightlife,Medium (4-7 days),Resort,Flight,Moderate,Vegan,Couple,Singapore
2361,29,Male,Low,Warm,Nightlife,Long (8+ days),Guesthouse,Train,Low,Vegetarian,Couple,Finland
1148,22,Male,High,Warm,Nature,Short (1-3 days),Resort,Train,Moderate,Non-Vegetarian,Couple,Norway
5666,37,Other,Medium,Cold,Nightlife,Long (8+ days),Guesthouse,Car,Low,Non-Vegetarian,Couple,Canada
8075,52,Other,High,Tropical,Adventure,Short (1-3 days),Guesthouse,Flight,Low,Vegetarian,Couple,Bali
4943,29,Male,Low,Tropical,History,Long (8+ days),Resort,Car,Low,Vegan,Solo,Switzerland
3663,52,Male,Low,Cold,History,Long (8+ days),Hotel,Flight,Moderate,Vegan,Solo,Germany
1563,37,Other,Medium,Cold,Nature,Short (1-3 days),Airbnb,Car,Low,Vegetarian,Family,Finland
4113,52,Other,Low,Warm,Nature,Long (8+ days),Guesthouse,Train,Low,Vegetarian,Couple,Germany
9050,18,Male,Low,Tropical,Culture,Medium (4-7 days),Villa,Flight,High,Vegetarian,Solo,Vietnam
9276,29,Male,Medium,Tropical,Nature,Medium (4-7 days),Guesthouse,Car,High,Non-Vegetarian,Solo,Switzerland
8538,21,Other,Low,Warm,Nature,Medium (4-7 days),Resort,Car,Low,Vegan,Couple,Egypt
795,29,Female,High,Warm,Nature,Long (8+ days),Villa,Cruise,Moderate,Vegan,Family,Greece
5854,40,Other,High,Tropical,History,Short (1-3 days),Guesthouse,Flight,High,Non-Vegetarian,Couple,Philippines
7619,33,Female,Low,Tropical,Nightlife,Medium (4-7 days),Resort,Flight,Low,Vegetarian,Family,Costa Rica
1594,47,Other,Medium,Cold,Culture,Short (1-3 days),Villa,Cruise,Moderate,Non-Vegetarian,Solo,France
7418,46,Male,Low,Cold,History,Long (8+ days),Airbnb,Cruise,Moderate,Non-Vegetarian,Solo,Iceland
5267,63,Male,High,Tropical,Adventure,Medium (4-7 days),Resort,Train,High,Non-Vegetarian,Couple,Vietnam
7147,52,Other,Low,Cold,History,Medium (4-7 days),Villa,Train,High,Non-Vegetarian,Couple,Indonesia
89,58,Male,Medium,Cold,Nature,Short (1-3 days),Guesthouse,Cruise,High,Vegetarian,Couple,Canada
8695,20,Female,Low,Tropical,History,Short (1-3 days),Guesthouse,Train,Moderate,Vegetarian,Solo,Italy
9732,36,Female,Low,Warm,History,Long (8+ days),Hotel,Train,High,Non-Vegetarian,Family,Indonesia
9446,59,Male,Low,Warm,Relaxation,Short (1-3 days),Villa,Flight,High,Vegetarian,Family,Spain
6754,51,Male,Medium,Cold,Culture,Medium (4-7 days),Villa,Train,Moderate,Vegan,Solo,France
3502,48,Female,High,Tropical,Adventure,Short (1-3 days),Hotel,Car,High,Non-Vegetarian,Family,Switzerland
2234,18,Female,High,Warm,Nature,Medium (4-7 days),Guesthouse,Car,High,Vegan,Family,Iceland
2803,55,Female,Medium,Warm,Adventure,Long (8+ days),Guesthouse,Cruise,Moderate,Non-Vegetarian,Couple,Brazil
4424,46,Male,High,Cold,Nightlife,Short (1-3 days),Villa,Car,Low,Vegetarian,Family,Brazil
5663,54,Female,Medium,Tropical,Nightlife,Short (1-3 days),Resort,Car,Low,Vegetarian,Family,Bali
7170,60,Other,High,Tropical,Nature,Short (1-3 days),Resort,Cruise,High,Vegan,Solo,Costa Rica
8337,64,Other,Low,Tropical,Relaxation,Medium (4-7 days),Resort,Car,Low,Vegetarian,Couple,Philippines
2148,49,Other,Low,Cold,Culture,Long (8+ days),Hotel,Flight,Moderate,Vegetarian,Couple,Germany
7969,54,Other,Medium,Cold,Nature,Short (1-3 days),Hotel,Train,Moderate,Vegetarian,Couple,Egypt
6551,58,Other,Low,Warm,Culture,Long (8+ days),Airbnb,Train,High,Vegan,Couple,Spain
7643,27,Other,High,Cold,Relaxation,Short (1-3 days),Resort,Cruise,High,Vegetarian,Family,Finland
6164,19,Male,Low,Warm,Nature,Short (1-3 days),Resort,Car,Moderate,Non-Vegetarian,Couple,Singapore
1495,62,Other,Medium,Tropical,Nightlife,Short (1-3 days),Villa,Flight,Moderate,Non-Vegetarian,Couple,Bali
7696,30,Female,Low,Cold,Adventure,Medium (4-7 days),Hotel,Flight,High,Vegan,Solo,Australia
7094,40,Female,High,Cold,Nature,Long (8+ days),Guesthouse,Train,High,Non-Vegetarian,Family,Bali
1409,34,Male,Low,Warm,Relaxation,Long (8+ days),Guesthouse,Cruise,High,Vegan,Couple,Australia
6691,64,Female,High,Tropical,Nature,Medium (4-7 days),Resort,Train,Moderate,Vegan,Family,Costa Rica
3401,20,Other,Low,Warm,History,Long (8+ days),Resort,Flight,High,Vegan,Family,Costa Rica
109,39,Female,Medium,Cold,Nature,Long (8+ days),Hotel,Cruise,Moderate,Vegan,Solo,Italy
5636,60,Male,High,Cold,Relaxation,Short (1-3 days),Guesthouse,Car,Low,Vegetarian,Family,Finland
8482,65,Other,High,Tropical,History,Short (1-3 days),Resort,Car,Moderate,Vegan,Family,France
6604,64,Female,Low,Cold,Nature,Medium (4-7 days),Airbnb,Cruise,Moderate,Non-Vegetarian,Solo,Iceland
1091,63,Other,High,Tropical,Relaxation,Long (8+ days),Guesthouse,Car,Moderate,Non-Vegetarian,Family,Maldives
5560,22,Other,High,Tropical,Culture,Medium (4-7 days),Airbnb,Train,Moderate,Non-Vegetarian,Solo,New Zealand
9412,65,Male,Medium,Warm,Culture,Short (1-3 days),Villa,Flight,Moderate,Vegetarian,Solo,Italy
8143,49,Female,Medium,Tropical,History,Medium (4-7 days),Hotel,Train,High,Vegetarian,Solo,France
8664,31,Male,Low,Cold,Culture,Medium (4-7 days),Airbnb,Train,Moderate,Vegetarian,Couple,Canada
6596,51,Male,Medium,Cold,Relaxation,Short (1-3 days),Airbnb,Cruise,Moderate,Vegan,Couple,Thailand
624,23,Male,High,Warm,Culture,Short (1-3 days),Villa,Cruise,Moderate,Non-Vegetarian,Couple,Norway
6871,65,Male,Low,Tropical,History,Short (1-3 days),Resort,Flight,High,Vegetarian,Solo,Egypt
4814,47,Female,High,Tropical,Adventure,Medium (4-7 days),Hotel,Train,Moderate,Vegetarian,Family,Australia
6553,63,Male,Low,Tropical,Nature,Medium (4-7 days),Resort,Train,High,Vegan,Family,Australia
7530,63,Other,Low,Tropical,Nature,Short (1-3 days),Airbnb,Car,Moderate,Vegan,Family,Spain
5796,47,Female,High,Warm,History,Medium (4-7 days),Hotel,Flight,High,Vegan,Solo,Thailand
7437,37,Male,Low,Tropical,Relaxation,Short (1-3 days),Resort,Cruise,Low,Vegan,Family,Philippines
4218,56,Male,High,Cold,Adventure,Long (8+ days),Guesthouse,Cruise,High,Vegetarian,Family,Japan
5941,19,Male,Medium,Tropical,Adventure,Long (8+ days),Guesthouse,Car,Low,Vegan,Family,Mexico
8501,43,Male,Medium,Warm,History,Long (8+ days),Resort,Train,High,Vegan,Couple,Egypt
6429,30,Male,Medium,Warm,Relaxation,Long (8+ days),Guesthouse,Train,Moderate,Vegan,Family,Italy
6827,61,Male,High,Tropical,Nature,Long (8+ days),Guesthouse,Flight,Moderate,Vegan,Solo,Costa Rica
4131,29,Female,High,Cold,Nightlife,Short (1-3 days),Airbnb,Train,High,Vegetarian,Solo,Spain
7802,59,Male,Medium,Tropical,History,Long (8+ days),Villa,Car,Moderate,Vegan,Couple,Japan
7754,37,Female,Low,Warm,Relaxation,Medium (4-7 days),Villa,Cruise,Low,Vegan,Couple,Thailand
4722,37,Male,High,Warm,Relaxation,Medium (4-7 days),Villa,Cruise,Moderate,Non-Vegetarian,Couple,France
1651,37,Other,High,Tropical,Nightlife,Short (1-3 days),Airbnb,Flight,Moderate,Non-Vegetarian,Solo,Singapore
4141,62,Female,Low,Cold,Relaxation,Short (1-3 days),Airbnb,Cruise,High,Vegan,Solo,Norway
1618,24,Other,Low,Warm,History,Short (1-3 days),Hotel,Train,Low,Vegan,Solo,Australia
2030,21,Female,Low,Tropical,Nature,Short (1-3 days),Airbnb,Cruise,Low,Vegan,Family,Brazil
8518,31,Male,Medium,Cold,Adventure,Long (8+ days),Resort,Train,High,Vegetarian,Couple,Canada
4576,61,Other,Low,Cold,Culture,Long (8+ days),Guesthouse,Train,Moderate,Vegetarian,Family,Philippines
3993,54,Other,Medium,Tropical,History,Medium (4-7 days),Guesthouse,Train,High,Vegan,Couple,Iceland
7377,45,Female,High,Tropical,Adventure,Short (1-3 days),Airbnb,Flight,High,Vegetarian,Solo,Iceland
6150,18,Other,High,Cold,Culture,Medium (4-7 days),Resort,Car,Moderate,Vegetarian,Couple,Switzerland
4909,47,Other,Low,Warm,Nature,Short (1-3 days),Villa,Car,Moderate,Non-Vegetarian,Family,Brazil
5027,22,Male,High,Warm,History,Medium (4-7 days),Villa,Cruise,Moderate,Vegetarian,Solo,New Zealand
8261,43,Female,Low,Cold,History,Long (8+ days),Villa,Train,Moderate,Vegan,Family,Iceland
4732,24,Male,Low,Tropical,Culture,Short (1-3 days),Resort,Flight,Moderate,Non-Vegetarian,Family,Vietnam
7549,62,Other,Low,Cold,History,Long (8+ days),Hotel,Train,Low,Vegetarian,Couple,Finland
8135,39,Female,High,Tropical,Relaxation,Medium (4-7 days),Airbnb,Train,High,Vegan,Couple,Maldives
1607,27,Male,High,Cold,Nature,Short (1-3 days),Hotel,Cruise,Moderate,Vegan,Couple,Indonesia
4774,49,Male,Low,Tropical,Nightlife,Short (1-3 days),Airbnb,Flight,High,Vegan,Family,Australia
8110,25,Other,Medium,Tropical,Culture,Short (1-3 days),Airbnb,Cruise,Low,Non-Vegetarian,Couple,Norway
6952,46,Female,Low,Tropical,Relaxation,Long (8+ days),Hotel,Train,High,Vegetarian,Family,Philippines
6005,48,Male,Low,Tropical,Nature,Short (1-3 days),Villa,Flight,Moderate,Vegan,Couple,Japan
7729,49,Male,High,Warm,Relaxation,Short (1-3 days),Hotel,Cruise,Low,Non-Vegetarian,Solo,Maldives
3542,52,Other,Medium,Tropical,Nightlife,Long (8+ days),Guesthouse,Train,High,Vegan,Family,Bali
389,36,Male,Low,Warm,Adventure,Medium (4-7 days),Villa,Train,Moderate,Vegan,Family,Thailand
1795,39,Male,High,Cold,Culture,Long (8+ days),Guesthouse,Car,Moderate,Vegetarian,Couple,Switzerland
8732,53,Male,High,Warm,History,Medium (4-7 days),Airbnb,Car,Moderate,Vegan,Solo,Canada
4920,23,Female,Medium,Cold,Nature,Medium (4-7 days),Guesthouse,Car,Moderate,Non-Vegetarian,Solo,Thailand
5538,64,Other,Medium,Cold,Relaxation,Medium (4-7 days),Villa,Train,High,Vegetarian,Couple,Philippines
3873,56,Male,High,Warm,Nightlife,Long (8+ days),Hotel,Cruise,High,Non-Vegetarian,Family,USA
8869,25,Male,Low,Tropical,Nightlife,Long (8+ days),Airbnb,Flight,Low,Vegetarian,Solo,Germany
2255,41,Other,High,Tropical,Adventure,Medium (4-7 days),Hotel,Flight,Low,Vegan,Couple,France
3413,44,Other,Low,Tropical,Culture,Long (8+ days),Villa,Flight,High,Vegetarian,Couple,Vietnam
5460,35,Male,High,Warm,Nightlife,Medium (4-7 days),Airbnb,Flight,High,Vegan,Solo,USA
4956,35,Female,Low,Tropical,History,Medium (4-7 days),Hotel,Cruise,Low,Vegetarian,Couple,Mexico
7397,51,Other,High,Tropical,History,Long (8+ days),Villa,Car,Moderate,Vegetarian,Solo,Canada
5415,59,Female,Low,Cold,Culture,Medium (4-7 days),Resort,Cruise,High,Vegan,Couple,Norway
7400,32,Other,Medium,Cold,Relaxation,Medium (4-7 days),Resort,Flight,Moderate,Vegan,Couple,Greece
7415,65,Male,Low,Tropical,Culture,Medium (4-7 days),Airbnb,Car,Low,Non-Vegetarian,Couple,Vietnam
9101,55,Female,Medium,Warm,Adventure,Long (8+ days),Villa,Cruise,Moderate,Vegetarian,Solo,Brazil
4852,64,Other,Low,Cold,History,Long (8+ days),Villa,Train,High,Vegetarian,Family,Switzerland
2026,34,Female,Low,Cold,Culture,Medium (4-7 days),Guesthouse,Flight,High,Vegan,Family,USA
2616,27,Female,Medium,Cold,Nature,Medium (4-7 days),Resort,Train,High,Vegan,Family,Greece
7389,42,Female,Low,Warm,Adventure,Short (1-3 days),Villa,Cruise,Moderate,Vegan,Couple,Thailand
2927,43,Female,Medium,Warm,Nature,Long (8+ days),Airbnb,Flight,High,Vegan,Couple,New Zealand
1122,21,Other,Medium,Warm,Adventure,Long (8+ days),Airbnb,Flight,Low,Vegan,Solo,Brazil
2911,60,Male,Low,Tropical,Nightlife,Short (1-3 days),Villa,Train,High,Non-Vegetarian,Couple,Vietnam
8147,53,Female,High,Cold,Nightlife,Long (8+ days),Airbnb,Cruise,Low,Vegetarian,Couple,Indonesia
7384,32,Male,Low,Cold,Culture,Long (8+ days),Villa,Flight,Low,Vegan,Family,Thailand
3483,33,Other,High,Tropical,Culture,Long (8+ days),Resort,Flight,Moderate,Vegetarian,Couple,New Zealand
796,50,Male,High,Warm,Culture,Short (1-3 days),Hotel,Cruise,Low,Vegan,Solo,Brazil
1576,30,Other,High,Cold,Culture,Short (1-3 days),Guesthouse,Car,Low,Non-Vegetarian,Solo,Switzerland
6177,29,Male,Low,Cold,Culture,Medium (4-7 days),Hotel,Train,High,Vegan,Couple,Finland
6267,34,Female,Low,Tropical,Nightlife,Short (1-3 days),Hotel,Cruise,High,Vegetarian,Solo,Maldives
2459,33,Other,Medium,Cold,History,Medium (4-7 days),Villa,Train,Moderate,Vegan,Couple,Egypt
3313,58,Male,Low,Warm,Nature,Short (1-3 days),Hotel,Flight,High,Vegetarian,Solo,Mexico
1254,46,Other,Low,Tropical,Relaxation,Long (8+ days),Villa,Train,High,Vegan,Couple,Philippines
6835,59,Female,Low,Tropical,Nightlife,Long (8+ days),Guesthouse,Train,High,Vegetarian,Couple,Italy
8795,48,Other,Medium,Cold,Adventure,Short (1-3 days),Hotel,Train,Low,Vegan,Couple,Canada
3838,53,Female,High,Cold,Culture,Medium (4-7 days),Airbnb,Train,High,Vegetarian,Couple,Switzerland
4399,33,Other,Medium,Tropical,Culture,Long (8+ days),Resort,Train,Low,Vegetarian,Couple,USA
3596,51,Female,Medium,Cold,Relaxation,Short (1-3 days),Hotel,Car,High,Non-Vegetarian,Couple,Spain
6622,47,Male,High,Warm,Nature,Medium (4-7 days),Resort,Flight,High,Non-Vegetarian,Couple,Iceland
8383,61,Male,High,Cold,Nature,Medium (4-7 days),Resort,Cruise,High,Vegetarian,Solo,Costa Rica
2125,37,Female,Low,Cold,Culture,Long (8+ days),Guesthouse,Car,Low,Non-Vegetarian,Couple,France
3239,44,Other,High,Warm,Adventure,Short (1-3 days),Guesthouse,Car,Moderate,Non-Vegetarian,Family,Australia
5404,42,Female,Low,Cold,Nature,Medium (4-7 days),Hotel,Cruise,High,Non-Vegetarian,Solo,Iceland
5999,57,Other,Low,Cold,Nightlife,Medium (4-7 days),Resort,Train,Moderate,Non-Vegetarian,Solo,Germany
5939,53,Other,High,Cold,Relaxation,Medium (4-7 days),Guesthouse,Cruise,High,Vegan,Solo,Finland
2046,38,Other,High,Tropical,Adventure,Short (1-3 days),Resort,Cruise,High,Vegetarian,Family,Indonesia
1579,43,Female,Medium,Tropical,Nature,Short (1-3 days),Airbnb,Train,Low,Vegetarian,Solo,Finland
15,43,Other,Medium,Tropical,Nightlife,Medium (4-7 days),Villa,Cruise,Moderate,Vegan,Couple,Bali
2674,65,Male,High,Tropical,Relaxation,Medium (4-7 days),Guesthouse,Flight,High,Non-Vegetarian,Solo,Maldives
7017,38,Male,Medium,Cold,Adventure,Medium (4-7 days),Resort,Flight,Moderate,Vegetarian,Couple,Canada
8721,31,Female,Low,Cold,Relaxation,Medium (4-7 days),Airbnb,Cruise,High,Vegetarian,Solo,Norway
8850,36,Other,High,Cold,History,Short (1-3 days),Villa,Car,Moderate,Non-Vegetarian,Couple,Costa Rica
4813,44,Male,High,Tropical,History,Short (1-3 days),Hotel,Car,Moderate,Vegan,Couple,Germany
1085,51,Male,Low,Tropical,Nature,Short (1-3 days),Villa,Car,Moderate,Vegetarian,Couple,Brazil
4984,55,Female,Medium,Tropical,Adventure,Short (1-3 days),Hotel,Car,Low,Vegetarian,Family,Mexico
7156,48,Other,High,Cold,History,Long (8+ days),Resort,Flight,High,Non-Vegetarian,Couple,Philippines
2885,52,Male,Medium,Warm,Adventure,Long (8+ days),Villa,Train,High,Vegan,Solo,Brazil
334,29,Other,High,Cold,Culture,Long (8+ days),Airbnb,Train,High,Non-Vegetarian,Family,Switzerland
7205,63,Other,High,Warm,Culture,Medium (4-7 days),Villa,Car,Low,Vegetarian,Solo,Japan
4368,60,Female,Low,Tropical,Adventure,Short (1-3 days),Villa,Cruise,Moderate,Vegan,Family,Indonesia
3080,24,Other,Low,Warm,Adventure,Long (8+ days),Hotel,Cruise,High,Vegetarian,Family,Thailand
7204,29,Female,High,Tropical,Nature,Short (1-3 days),Guesthouse,Train,High,Vegetarian,Solo,Costa Rica
9910,49,Male,Low,Cold,Nature,Medium (4-7 days),Villa,Flight,Low,Vegetarian,Solo,Iceland
8865,45,Female,Medium,Tropical,Nightlife,Short (1-3 days),Resort,Car,Low,Vegetarian,Solo,Bali
264,55,Other,Low,Tropical,Culture,Medium (4-7 days),Villa,Flight,High,Vegetarian,Solo,Vietnam
4338,50,Other,Medium,Warm,Nightlife,Long (8+ days),Resort,Train,Low,Vegan,Solo,Greece
8896,44,Other,Medium,Cold,Nightlife,Short (1-3 days),Hotel,Car,Moderate,Vegan,Solo,Canada
8448,25,Male,Low,Warm,History,Short (1-3 days),Airbnb,Car,Moderate,Non-Vegetarian,Family,Italy
5904,38,Other,High,Warm,Nightlife,Short (1-3 days),Airbnb,Flight,High,Non-Vegetarian,Solo,USA
1499,36,Male,High,Tropical,Nature,Short (1-3 days),Hotel,Flight,High,Non-Vegetarian,Couple,Costa Rica
4191,62,Female,Medium,Warm,Adventure,Long (8+ days),Guesthouse,Car,High,Non-Vegetarian,Couple,Brazil
7486,22,Male,Low,Warm,Adventure,Long (8+ days),Villa,Flight,High,Vegetarian,Couple,Thailand
9644,36,Male,Medium,Warm,Culture,Medium (4-7 days),Resort,Flight,High,Non-Vegetarian,Couple,Italy
8311,26,Other,Low,Warm,History,Short (1-3 days),Guesthouse,Flight,Low,Vegetarian,Family,France
7591,24,Female,Low,Tropical,Adventure,Long (8+ days),Villa,Train,Low,Vegetarian,Family,Indonesia
501,28,Other,Medium,Tropical,History,Medium (4-7 days),Villa,Train,Moderate,Vegan,Couple,Costa Rica
9156,39,Other,Low,Tropical,Culture,Short (1-3 days),Resort,Train,High,Non-Vegetarian,Couple,Vietnam
9415,65,Female,High,Warm,Adventure,Short (1-3 days),Villa,Train,High,Vegetarian,Solo,Australia
3096,64,Female,Low,Cold,Nightlife,Long (8+ days),Airbnb,Train,High,Non-Vegetarian,Solo,Germany
4632,64,Female,Medium,Tropical,Nature,Short (1-3 days),Hotel,Train,High,Vegetarian,Solo,Thailand
368,48,Female,Medium,Warm,Nightlife,Long (8+ days),Guesthouse,Train,High,Non-Vegetarian,Solo,Greece
4059,57,Other,High,Warm,Culture,Short (1-3 days),Villa,Flight,Moderate,Vegetarian,Couple,Norway
8175,37,Other,Medium,Cold,Nature,Short (1-3 days),Hotel,Car,High,Vegan,Couple,France
4631,23,Other,High,Warm,Nightlife,Medium (4-7 days),Airbnb,Train,High,Vegetarian,Family,USA
6071,61,Other,Low,Warm,Adventure,Medium (4-7 days),Resort,Car,Low,Vegetarian,Family,Thailand
2665,44,Male,Medium,Tropical,Culture,Long (8+ days),Villa,Car,Moderate,Vegan,Couple,Vietnam
1027,63,Other,Medium,Tropical,History,Medium (4-7 days),Airbnb,Cruise,Low,Non-Vegetarian,Couple,Singapore
5909,33,Male,High,Warm,Culture,Short (1-3 days),Hotel,Train,Moderate,Vegan,Solo,Egypt
5051,64,Female,Medium,Warm,History,Medium (4-7 days),Guesthouse,Flight,High,Non-Vegetarian,Solo,Egypt
6329,32,Male,High,Warm,History,Medium (4-7 days),Resort,Flight,Moderate,Non-Vegetarian,Solo,New Zealand
9734,65,Female,Low,Warm,Relaxation,Long (8+ days),Resort,Flight,Moderate,Vegan,Couple,USA
1692,51,Male,High,Cold,Nature,Short (1-3 days),Resort,Cruise,Low,Vegan,Family,Finland
674,32,Other,Medium,Cold,Nightlife,Medium (4-7 days),Resort,Train,Moderate,Non-Vegetarian,Couple,Iceland
5573,59,Male,Low,Warm,Adventure,Short (1-3 days),Hotel,Train,Low,Vegan,Couple,Thailand
5767,35,Other,Low,Tropical,Adventure,Short (1-3 days),Villa,Cruise,Low,Non-Vegetarian,Family,Indonesia
5157,19,Female,High,Warm,Relaxation,Short (1-3 days),Guesthouse,Cruise,Moderate,Vegan,Solo,Vietnam
734,50,Other,Low,Tropical,Adventure,Long (8+ days),Guesthouse,Train,Low,Non-Vegetarian,Couple,Indonesia
3527,64,Other,Low,Cold,History,Short (1-3 days),Hotel,Car,Moderate,Vegan,Solo,Canada
569,34,Female,High,Tropical,Culture,Short (1-3 days),Airbnb,Flight,High,Vegetarian,Couple,New Zealand
9188,30,Male,Low,Warm,Culture,Short (1-3 days),Airbnb,Car,High,Vegan,Solo,Spain
2923,40,Other,Medium,Tropical,History,Long (8+ days),Villa,Car,High,Vegetarian,Family,Mexico
7912,35,Other,Low,Cold,Adventure,Short (1-3 days),Resort,Train,Low,Vegetarian,Couple,Spain
1559,34,Female,Medium,Warm,Relaxation,Long (8+ days),Guesthouse,Cruise,High,Vegan,Family,Maldives
102,50,Male,High,Warm,History,Long (8+ days),Airbnb,Train,High,Non-Vegetarian,Family,Japan
3008,41,Other,Low,Cold,Nature,Short (1-3 days),Resort,Cruise,Moderate,Vegetarian,Couple,Iceland
7202,27,Female,High,Cold,Nightlife,Long (8+ days),Villa,Train,Low,Non-Vegetarian,Family,Iceland
304,43,Other,High,Cold,Adventure,Short (1-3 days),Villa,Flight,High,Non-Vegetarian,Couple,Japan
77,64,Female,High,Cold,Relaxation,Medium (4-7 days),Guesthouse,Cruise,Low,Vegan,Solo,Finland
6755,18,Other,Medium,Cold,Nightlife,Long (8+ days),Resort,Car,Moderate,Non-Vegetarian,Solo,Maldives
8630,40,Male,Low,Warm,Adventure,Long (8+ days),Hotel,Cruise,Moderate,Non-Vegetarian,Solo,Thailand
1209,44,Male,High,Warm,Adventure,Long (8+ days),Resort,Flight,Moderate,Vegan,Solo,Australia
7743,47,Female,High,Cold,Adventure,Long (8+ days),Hotel,Car,Moderate,Non-Vegetarian,Solo,Japan
8215,55,Female,Medium,Tropical,Nature,Long (8+ days),Resort,Cruise,Low,Non-Vegetarian,Family,Finland
8945,62,Male,Low,Cold,Nightlife,Medium (4-7 days),Resort,Cruise,High,Vegetarian,Solo,Germany
8414,38,Other,Low,Warm,Nature,Medium (4-7 days),Airbnb,Flight,High,Vegan,Solo,Canada
1776,32,Other,High,Warm,Nightlife,Medium (4-7 days),Resort,Train,Low,Vegan,Family,USA
3474,35,Female,Medium,Tropical,Nature,Long (8+ days),Guesthouse,Cruise,Low,Non-Vegetarian,Solo,France
484,48,Female,Medium,Tropical,Nightlife,Long (8+ days),Guesthouse,Car,High,Non-Vegetarian,Family,Bali
